Volatility,Return,Sharpe
0.1348683927455547,0.09207097576195297,0.3860873159524565
0.11430351871593758,0.0905745948038304,0.44245877442772613
0.12637766130660177,-0.02643767284027996,-0.5257074086780031
0.13937494280249232,0.08891297476919943,0.35094525447457087
0.12373661553895726,0.06874245057505576,0.23228735043271395
0.14392461111145052,0.18045064007896086,0.9758625643963037
0.12617436402336787,-0.03563203428848062,-0.5994247315918575
0.1611243610605185,0.14671691001140436,0.6623263503358213
0.1611613457337715,0.15995709625086424,0.7443292044050431
0.15970497027599553,0.08452411055248975,0.2787897613677584
0.12426374207584853,0.02838204989930122,-0.09349428808933966
0.12159282014025198,0.12962140361160795,0.7370616415363472
0.13080613673464406,0.09438374975844063,0.4157583972437363
0.11254454728796089,0.06963701294350431,0.2633358404088107
0.13385030902123896,0.07241432012489374,0.24216843697947932
0.13738050816174022,0.027720390030745636,-0.0893839317787163
0.4316477748262296,0.5057812337766268,1.0790771108785129
0.11948029067319277,0.12150261951162314,0.6821427957063841
0.11813695684754633,0.12308904936084225,0.7033281673919128
0.11864369543963811,0.14836674784692264,0.9133797412948584
0.13629636964853264,0.12364408289054957,0.6136926691902543
0.1395475753521628,-0.04766448538164443,-0.6282050057868364
0.12800090332320233,0.07751980546123696,0.29312141154581883
0.12246389809947371,0.04067158322534995,0.00548392820882154
0.1607450868988845,0.004715714929797485,-0.21950459420509588
0.15031121241364354,0.10303023030990117,0.41933152755396186
0.23214797918326582,0.29194206087148833,1.085264932125885
0.32054365170002447,0.3686697657568646,1.0253510372573058
0.2590373462284719,0.32475318987941587,1.099274656822119
0.15021129308282913,0.10504604196409165,0.4330303043741466
0.12145959893040495,0.04621620633460477,0.05117921011880328
0.10581059704249396,0.08786237838875866,0.4523401221291373
0.1312430664438301,0.07790884134611409,0.2888445262160836
0.18392117180320708,0.23766928381414326,1.0747500240246755
0.13038958984639862,0.11371687138034452,0.5653585647994167
0.11393669467382586,-0.005826960842243864,-0.4022142381208771
0.17357412187706794,0.21021889393887142,0.9806697686157799
0.12466180927413557,0.05015547728464087,0.08146422183163272
0.10466416459325599,0.07125080700920185,0.2985817269038374
0.1440373915661333,0.13162904850213836,0.636147652396689
0.11474281256337654,0.11884662219320488,0.6871595739354487
0.28380066345865956,0.28738264218779547,0.8716774625293678
0.12448371113096304,0.02024082356317443,-0.15872901166995204
0.11706369951433268,0.047308998184125026,0.06243607723357614
0.15157135518435125,0.13005372491098288,0.5941341937693537
0.19286651443274988,0.2223730397517009,0.9455920344082956
0.1468557352670928,0.19207566728898434,1.035544624882357
0.10294534429134496,0.07145725824602275,0.30557242255653416
0.19572007698246274,0.12473800785825903,0.43295511203917963
0.18518622929881504,0.12528092885232717,0.4605144193239041
0.13250598493759977,0.12237260963713131,0.6216519931225939
0.21673023513180792,0.1745581339334973,0.620855386659197
0.16720801470501762,0.1181234904255428,0.46722335985727387
0.21672019273521284,0.19242342553202543,0.7033189829166278
0.13173254087229583,-0.0007506118857076166,-0.30934355031694166
0.1586902399247238,0.040709687698298566,0.004472157195270562
0.17377942255425874,0.1984692249664961,0.9118986738318665
0.18862834720391616,0.18112051612418795,0.7481405537187366
0.123791690813681,0.1523904191084602,0.9078995397002788
0.17064384318527545,0.0916843635817905,0.302878572218246
0.12035183362720618,0.10398490656921829,0.531648788729
0.13766818522800497,0.1451062345189116,0.763475122046793
0.11431335920602229,0.09871045650241012,0.5135922599964774
0.13079361295587483,0.05049252002200456,0.08022196026914834
0.1553529044539571,0.04747921863270332,0.0481434103790443
0.11604199073927816,0.08726655942005801,0.40732289336759125
